Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,02/02/2024,Costco,,,,3220 Northern Reserve St,Missoula,MT,59808,,2,49.97,"Utensils, cups, and plates for St Regis meet and greet",PM,,,,N,,,
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,01/26/2024,Walmart,,,,3555 Mullan Rd,Missoula,MT,59808,,2,97.31,food supplies for St Regis Meet and Greet,PM,,,,N,,,
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,01/28/2024,Hostinger,,,,61 Lordou Vironos St,Larnaca,UM,6023,,2,35.88,Website Hosting fee for 1 year with Hostinger.com (online business found on google),PM,,,,N,,,
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,02/10/2024,,Jeffrey,,Stanek,PO Box 382,St Regis,MT,59866,,2,246.56,"Mileage from St Regis, MT to Helena, MT and return trip for a total of 368 miles reimbursed at .67/mile according to IRS  ",PM,,,,N,,,
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,01/19/2024,VRBO,,,,11800 Domain Blvd 300,Austin,TX,78759,,2,294.84,"Rental for stay in Helena, MT for the GOP Spring Kickoff event from 02-08-2024 to 02-10-2024",PM,,,,N,,,
"Stanek, Jeffrey",01/01/2024 to 03/15/2024,C5,03/18/2024,STRIPE,,,,354 Oyster Point Boulevard,San Francisco,CA,94080,,2,3.2,Online payment/donation service fee,PM,,,,N,,,
"Tezak, Tony  P.",05/16/2024 to 05/20/2024,C7E,05/20/24,Signs West,,,,PO Box 1152,Ennis,MT,59729,,All Other Expenditures,575.0,Signs and Banners ,Primary,,,,,,"Signs-9, Banners-4",
"Tezak, Tony  P.",05/16/2024 to 05/20/2024,C7E,05/27/24,Three Forks Voice,,,,PO Box 1423,Three Forks,MT,59752,,All Other Expenditures,170.0,Campaign Ad,Primary,,,,,,1-1/4 page ad,
"Tezak, Tony  P.",04/16/2024 to 05/15/2024,C5,05/14/2024,Dillon Tribune,,,,31 S Idaho,Dillon,MT,59725,,2,340.5,ADVERTISEMENT ,PM,,Election Advertisement .25 page-1,,N,,,
"Tezak, Tony  P.",04/16/2024 to 05/15/2024,C5,05/10/2024,Signs West,,,,PO Box 1152,Ennis,MT,59729,,2,360.0,Signs ,PM,,Signs-12,,N,,,
"Tezak, Tony  P.",04/16/2024 to 05/15/2024,C5,04/17/2024,Womacks Printing ,,,,126 North Montana,Dillon,MT,59725,,2,42.0,BUSINESS CARDS ,PM,,Business Campaign Cards-100,,N,,,
"Tezak, Tony  P.",04/16/2024 to 05/15/2024,C5,04/19/2024,Signs West,,,,PO Box 1152,Ennis ,MT,59729,,2,1040.0,Signs and Banners,PM,,"Banners-8, Signs-12",,N,,,
"Tezak, Tony  P.",03/16/2024 to 04/15/2024,C5,04/12/2024,USPS,,,,117 South Idaho Street ,Dillon,MT,59729,,2,60.39,Postage Stamps and Thank You Cards ,PM,,"80 Stamps, 1 box Thank You Cards ",,N,,,
"Tezak, Tony  P.",03/16/2024 to 04/15/2024,C5,04/12/2024,Womacks Printing ,,,,126 North Montana Street,Dillon,MT,59729,,2,22.5,campaign flyers,PM,,25 Flyers,,N,,,
"Tezak, Tony  P.",03/16/2024 to 04/15/2024,C5,03/23/2024,Signs West,,,,PO Box 1152,Ennis ,MT,59729,,2,1560.0,Sign/ Banner advertising,PM,,"Banner- 6, Signs- 50",,N,,,
"Tezak, Tony  P.",03/16/2024 to 04/15/2024,C5,04/10/2024,Signs West,,,,PO Box 1152,Ennis ,MT,59729,,2,522.5,Signs,PM,,Signs-24,,N,,,
"Tezak, Tony  P.",01/17/2024 to 03/15/2024,C5,02/13/2024,,Barb,,Pearson,27 W. Canyon Rd. Lot G,Ennis,MT,59729,,2,50.0,Campaign Donation Refund. Original Donation exceeded the limit,PM,,,,N,,,
"Tezak, Tony  P.",01/17/2024 to 03/15/2024,C5,02/13/2024,,Carl,L,Pearson,27 W. Canyon Rd. Lot G,Ennis,MT,59729,,2,50.0,Campaign Donation Refund. Original Donation exceeded the limit.,PM,,,,N,,,
"Adams Jr, Morgan  D",04/16/2024 to 05/14/2024,C5,05/14/2024,Republican Signs (Website),,,,MATTHEW@REPUBLICANSIGNS.COM,WEBSITE,MT,0,,2,685.0,Campaign Signs and H-Frames,PM,,"(25) 3'X4' Sign @ $18.00/each, (50) 18""X24"" Sign @ $3.50/each, (50) H-Frames @ $1.20/each","Invoice #2523, paid online by credit card",N,,,
"Adams Jr, Morgan  D",04/16/2024 to 05/14/2024,C5,05/10/2024,Successful Signs & Awards,,,,"1200 Windmill Dr, Ste D",Columbia Falls,MT,59901,,2,35.53,MT-Shaped Name Tag,PM,,2 @ $17.25/each = $34.50 + $1.03 surcharge (3.25%) = $35.53,Invoice #11494 with 3.25% surcharge added for payment by credit card,N,,,
"Adams Jr, Morgan  D",04/16/2024 to 05/14/2024,C5,05/07/2024,Utmost Graphics,,,,PO Box 9726,Kalispell,MT,59904,,2,250.0,Website Design,PM,,1,Invoice #2291; paid by check #2002,N,,,
"Adams Jr, Morgan  D",04/16/2024 to 05/14/2024,C5,05/07/2024,Utmost Graphics,,,,PO Box 9726,Kalispell,MT,59904,,2,30.0,Printing of small remittance envelopes,PM,,150 @ $0.20/each,Invoice #2285; paid by check #2001,N,,,
"Adams Jr, Morgan  D",03/21/2024 to 04/15/2024,C5,03/28/2024,Flathead County Clerk & Recorder,,,,800 S Main St Room 114,Kalispell,MT,59901,,2,5.0,"PDF File of Voting Records, Receipt #1076705",PM,,1,,N,,,
"Adams Jr, Morgan  D",03/21/2024 to 04/15/2024,C5,03/27/2024,Utmost Graphics,,,,PO Box 9726,Kalispell,MT,59904,,2,255.5,"Printing expense:  printing file fee, highway signs, freight cost; Invoices #2247 ($230.00) and #2256 ($25.50)",PM,,(1) printing file fee - $30; (5) highway signs @ $40/ea = $200; (5) shipping cost of highway signs @ $5.10/ea = $25.50,,N,,,
"Adams Jr, Morgan  D",03/21/2024 to 04/15/2024,C5,03/28/2024,Kalispell Copy Center,,,,2303 US Hwy 2 E,Kalispell,MT,59901,,2,18.0,"Color/laminated maps of SD #2, Receipt #252840",PM,,"(1) @ $12.00, (1) @ $6.00",,N,,,
"Lammers, Gayle",04/16/2024 to 05/14/2024,C5,04/25/2024,Signs on The Cheap,,,,11525A Stonehollow Dr,Austin,TX,78758,,2,1204.56,"(50) 18x24 ""Vote Gayle Lammers for Senate"" d/s corrugated signs with stakes; (5) 4 ft x 8 ft d/s corrugated signs",PM,,,,N,,,
"Lammers, Gayle",04/16/2024 to 05/14/2024,C5,05/14/2024,WinRed Technical Services,,,,"1776 Wilson Boulevard, STE 530",Arlington,VA,22219,,2,9.85,WinRed Fee for (1) campaign donation from 04.16.2024 to 05.14.2024,PM,,,,N,,,
"Lammers, Gayle",04/16/2024 to 05/14/2024,C5,05/14/2024,"Burnt Timber Consulting, LLC",,,,PO Box 5315,Helena,MT,59604,,2,180.0,April Bookkeeping and Compliance,PM,,,,N,,,
"Lammers, Gayle",03/16/2024 to 04/15/2024,C5,03/22/2024,Vistaprint,,,,275 Wyman St,Waltham,MA,2451,,2,667.96,(1000) Campaign Business Cards; (2) 'Gayle Lammers for SD 21' Banners 3x5; (1000) 'Gayle Lammers for SD 21' Door Hangers 3.5x8,PM,,,,N,,,
"Lammers, Gayle",03/16/2024 to 04/15/2024,C5,03/25/2024,Minuteman Press,,,,9 n 32nd St,Billings,MT,59101,,2,238.79,(4500) Campaign Business Cards,PM,,,,N,,,
"Lammers, Gayle",03/16/2024 to 04/15/2024,C5,04/04/2024,WinRed Technical Services,,,,"1776 Wilson Boulevard, STE 530",Arlington,VA,22219,,2,11.82,WinRed Fee for (1) campaign donation from 03.16.2024 to 04.15.2024,PM,,,,N,,,
"Lammers, Gayle",03/16/2024 to 04/15/2024,C5,03/28/2024,99designs by Vista,,,,PO Box 3330,Oakland,CA,94609,,2,399.0,Logo Design and Revisions,PM,,,,N,,,
"Lammers, Gayle",02/05/2024 to 03/15/2024,C5,03/11/2024,Costco,,,,PO Box 34331,Seattle,WA,34331,,2,26.74,Check order,PM,,,,N,,,
"Lammers, Gayle",02/05/2024 to 03/15/2024,C5,02/23/2024,Minuteman Press,,,,9 n 32nd St,Billings,MT,59101,,2,261.75,750 donation envelopes,PM,,,,N,,,
"Lammers, Gayle",02/05/2024 to 03/15/2024,C5,03/13/2024,USPS,,,,502 N Cheyenne Ave.,Hardin,MT,59034,,2,10.4,Postage sending documents to treasurer,PM,,,,N,,,
"Lammers, Gayle",02/05/2024 to 03/15/2024,C5,02/16/2024,Clifford Takes the Horse,,,,1124 N Cody Ave.,Hardin,MT,59034,,2,1250.0,"Social media setup, branding, and website creation",PM,,,,N,,,
"Lynn, Damion  S",04/16/2024 to 05/14/2024,C5,05/14/2024,,Rio,,Roland,3701 Trakker Trl Unit 1B #215,Bozeman,MT,59718,,2,450.0,Campaign Donation via Check# (103),PM,Donation via Check for 'Rio for Montana',450.0,Campaign Donation,N,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,02/09/2024,,Connie,,Rhoads,332 Greenway Ct,Bozeman,MT,59718,,2,25.0,Refund of donation,PM,ActBlue,$25 Refund,Refund for Donation,Y,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,02/01/2024,ActBlue,,,,366 Summer St,Somerville,MA,2144,,2,2.63,Service Fee,PM,ActBlue,2.63,Online Donation Platform Service Fee,Y,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,01/01/2024,Actblue,,,,PO Box 441146,Somerville,MA,2144,,2,7.88,Service Fee,PM,ActBlue,7.88,online Donation Service Fee,N,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,02/13/2024,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.78,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,01/24/2024,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",01/01/2024 to 03/15/2024,C5,01/18/2024,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.11,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/01/2023,Actblue,,,,PO Box 441146,Somerville,MA,2144,,2,25.01,Service Fee,PM,ActBlue,25.01,Online Donation Service Fee,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/19/2023,Country Bookshelf,,,,28 W Main,Bozeman,MT,59715,,2,12.95,THANK YOU CARD,PM,,1 box of 13 cards,,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,12/06/2023,Rosauers,,,,3255 Technology Blvd W,Bozeman,MT,59718,,2,13.2,book of stamps,PM,,1 book,,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,12/01/2023,Actblue,,,,PO Box 441146,Somerville,MA,2144,,2,5.34,Service Fee,PM,Actblue,,,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/01/2023,Actblue,,,,PO Box 441146,Somerville,MA,2144,,2,4.96,Service Fee,PM,Actblue,,,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,12/06/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,9.03,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/29/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.78,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/24/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/21/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/03/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,5.41,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,11/01/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,12/26/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through Actblue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,12/08/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.78,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/19/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/11/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.78,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/03/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,5.73,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/25/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",10/01/2023 to 12/31/2023,C5,10/20/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,08/01/2023,ActBlue,,,,366 Summer St,Somerville,MA,2144,,2,0.46,Service Fee,PM,ActBlue,$.46,Electronic Deposit Service Fee,Y,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,07/01/2023,ActBlue,,,,366 Summer St,Somerville,MA,2144,,2,0.38,Processing fees,PM,ActBlue,.38,Online Donation & Direct Deposit Fees,Y,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,08/22/2023,Gallatin County,,,,311 W. Main St.,Bozeman,MT,59715,,2,25.0,District Map Printout,PM,Gallatin County Clerk & Recorder office,1 Map; $25,Print out of a district Map,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/10/2023,Montana Democrats,,,,303 N. Ewing St,Helena,MT,59601,,2,170.0,VAN access,PM,Montana Democrats via Actblue*MT.DEM.PARTY,$170 -- Access to the MT Dem VAN for 2024 election cycle,Access to the MT Dem VAN for 2024 election cycle,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/01/2023,ActBlue,,,,366 Summer St,Somerville,MA,2144,,2,0.08,ONLINE DONATION SERVICE CHARGE,PM,ActBlue,.08,deposit for the month of august,Y,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,08/21/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/18/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,1.23,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through Actblue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/07/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,9.81,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through Actblue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/22/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,3.76,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/20/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through Actblue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,07/18/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.67,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,07/19/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Direct Donation Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,07/26/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.34,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/28/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,6.42,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/27/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,11.05,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",07/01/2023 to 09/30/2023,C5,09/25/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,2.43,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through ActBlue,.23 Deposit Fee and 2.2% deposit fee,Donation Direct Deposit,N,,,
"Lynn, Damion  S",05/18/2023 to 06/30/2023,C5,06/20/2023,USPS,,,,32 E Babcock St,Bozeman,MT,59715,,2,226.0,USPS 1 year PO Box rental,PM,USPS,1 Year PO Box rental,access to PO Box for 1 year,N,,,
"Lynn, Damion  S",05/18/2023 to 06/30/2023,C5,06/25/2023,SquareSpace,,,,"225 Varick Street, 12th Floor",New York,NY,10014,,2,192.0,Squarespace Annual website Subscription,PM,Squarespace,One year subscription ,Website Services,Y,,,
"Lynn, Damion  S",05/18/2023 to 06/30/2023,C5,06/23/2023,Stripe,,,,354 Oyster Point Blvd,South San Francisco,CA,94080,,2,0.78,.23 Deposit Fee and 2.2% deposit fee,PM,Stripe through Actblue,.23 Deposit Fee and 2.2% deposit fee,Deposit of Donation to Bank,N,,,
"Auch, Linda  A.",04/16/2024 to 05/19/2024,C5,04/17/2024,Western Security Bank,,,Western Security Bank,P. O. Box 20637,Billings,MT,59104,,2,36.52,Check order through bank,GN,,,,N,,,
"Auch, Linda  A.",04/16/2024 to 05/19/2024,C5,05/03/2024,Act Blue,,,,366 Summer St.,Somerville,MA,2144,,2,3.93,act blue processing fee 5/3/24,GN,,,,N,,,
"Auch, Linda  A.",04/16/2024 to 05/19/2024,C5,05/14/2024,,Stacie,,French,2214 Azalea Lane,Billings,MT,59102,,2,129.0,"Printing 100 postcards, 200 remits",GN,,,,Y,,,
"Auch, Linda  A.",04/16/2024 to 05/19/2024,C5,04/30/2024,Act Blue,,,,366 Summer St.,Somerville,MA,2144,,2,170.0,Act Blue Vote Builder access,GN,,,,Y,,,
"Auch, Linda  A.",03/16/2024 to 04/15/2024,C5,03/21/2024,Universal Awards,,,,3217 Montana Ave.,Billings,MT,59103,,2,7.5,Candidate name badge,GN,,,,Y,,,
"Miner, Russel",04/16/2024 to 05/14/2024,C5,04/16/2024,Fort Benton Mayor's Prayer Banquet,,,,917 16th Street,Fort Benton,MT,59422,,2,120.0,Sponsor a table of 8,PM,,,,N,,,
"Miner, Russel",04/16/2024 to 05/14/2024,C5,04/18/2024,Big Sandy Mountaineer,,,,122 Johannes Ave,Big Sandy,MT,59520,,2,270.0,NEWSPAPER AD for 5 weeks,PM,,,,N,,,
"Miner, Russel",04/16/2024 to 05/14/2024,C5,04/22/2024,Staples,,,,207 NW Bypass,Great Falls,MT,59405,,2,41.98,copy paper and ink,PM,,,,N,,,
"Miner, Russel",04/16/2024 to 05/14/2024,C5,04/29/2024,The River Press,,,,1408 Front Street,Fort Benton,MT,59442,,2,180.0,Color ads 6 weeks ,PM,The River Press Fort Benton,,,N,,,
"Miner, Russel",03/16/2024 to 04/15/2024,C5,03/29/2024,Advanced Litho Printing,,,,226 Ninth Ave So,GREAT FALLS,MT,59405,,2,1352.13,POST CARD MAILER (5266 postcards),PM,,,,N,,,
"Miner, Russel",03/16/2024 to 04/15/2024,C5,04/09/2024,Lamar,,,,4213 2nd Ave N,Great Falls,MT,59405,,2,1900.0,Digital Billboard Advertising,PM,,,,N,,,
"Miner, Russel",03/16/2024 to 04/15/2024,C5,04/11/2024,USPS,,,,215 1st Ave N,Great Falls,MT,59401,,2,1610.68,POSTAGE FOR MAILER USPS bulk,PM,,,,N,,,
"Miner, Russel",03/16/2024 to 04/15/2024,C5,04/09/2024,The River Press,,,,1408 Front Street,Fort Benton,MT,59442,,2,344.4,ADVERTISE IN NEWSPAPER 9 times,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,01/27/2024,Fort Benton FFA,,,,PO Box 1192,Fort Benton,MT,59422,,2,150.0,DONATION - to non profit,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,01/08/2024,US Post Office,,,,3400 9th Ave S,GREAT FALLS,MT,59405,,2,132.0,Postage,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,02/20/2024,Lamar,,,,4213 2nd Ave N,Great Falls,MT,59405,,2,3040.0,BILL BOARD ADS IN FULL,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,03/11/2024,US Postal Sevice,,,,538 E Hunter Road,Sand Coulee,MT,59472,,2,136.0,Stamps,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,01/06/2024,Staples,,,,207 NorthWest Bypass,Great Falls,MT,59404,,2,17.98,ENVELOPES #10,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,01/12/2024,Montana Secretary of State,,,,"State Capitol, 1301 6th Ave",Helena,MT,59620,,2,15.0,State filing Fee,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,02/12/2024,Staples,,,,207 NorthWest Bypass,Great Falls,MT,59404,,2,9.99,Flash drive for record keeping,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,03/11/2024,Town Square Media,,,,914 13th Avenue S,GREAT FALLS,MT,59405,,2,2000.0,DIGITAL ADS April and May,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,03/12/2024,The River Press,,,,1408 Front Street,Fort Benton,MT,59442,,2,98.0,AD   RUN 1 TIME,PM,The River Press,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,02/10/2024,Delta Colonial Inn,,,,2301 Colonial Dr,Helena,MT,59601,,2,173.72,GOP Convention Lodging,PM,,,,N,,,
"Miner, Russel",01/01/2024 to 03/15/2024,C5,02/18/2024,Chouteau County Republican Central Committeee,,,,PO Box 536,Big Sandy,MT,59520,,2,80.0,Lincoln Reagan Dinner tickets ,PM,,,,N,,,
"Miner, Russel",07/04/2023 to 09/30/2023,C5,08/08/2023,Staples,,,,207 NorthWest Bypass,Great Falls,MT,59404,,2,23.99,Address stamp w/ black ink,PM,,,,N,,,
"Miner, Russel",07/04/2023 to 09/30/2023,C5,08/07/2023,Walmart,,,,5320 10th Ave South,Great Falls,MT,59405,,2,33.28,Order Campaign Checks,PM,,,,N,,,
"Miner, Russel",07/04/2023 to 09/30/2023,C5,08/26/2023,Big Sandy Volunteer Fire Department,,,,PO Box 157,Big Sandy,MT,59520,,2,100.0,Donation Volunteer Fire Fundraiser,PM,,,,N,,,
"Sales, Scott",05/15/2024 to 05/20/2024,C7E,05/17/24,"Ellsworth, Jason w",,,,1073 Golf Course Rd,Hamilton,MT,59840,,All Other Expenditures,750.0,Political Contributioin,Primary,,,,,,,
"Sales, Scott",05/15/2024 to 05/20/2024,C7E,05/16/24,The Political Company,,,,PO Box 81274,Billings,MT,59108,,All Other Expenditures,714.73,"print, mail, postage",Primary,,,,,,,
"Sales, Scott",05/15/2024 to 05/20/2024,C7E,05/16/24,The Political Company,,,,PO Box 81274,Billings,MT,59108,,All Other Expenditures,3697.92,"print, mail, postage",Primary,,,,,,,
"Sales, Scott",04/16/2024 to 05/14/2024,C5,04/19/2024,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,3697.92,"print, mail, postage",PM,,,,N,,,
"Sales, Scott",04/16/2024 to 05/14/2024,C5,05/08/2024,Town Square Media,,,,125 W Mendenhall St,Bozeman,MT,59715,,2,1200.0,"Radio Ads, 4 times daily, 5-10-2024 to 06-03-2024",PM,,100 ads.,,N,,,
"Sales, Scott",04/16/2024 to 05/14/2024,C5,04/30/2024,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,714.75,Direct Mail & Postage,PM,,,,N,,,
