Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/01/2024,,Meredith,,Brokaw,66 E 79th St,New York,NY,10075.0,,2,350.0,REFUND,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,,Joan,L,Brownell,PO Box 600,Fishtail,MT,59028.0,,2,200.0,REFUND,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/22/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,9.94,Transportation for national event,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,21.16,Transportation for national event,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/03/2024,Staples,,,,2020 Cromwell Dixon Ln,Helena,MT,59602.0,1201.0,2,64.57,SUPPLIES,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/23/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,198.73,Credit card processing fee-33 contributions from 4/19,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/01/2024,SB Digital,,,,2010 Massachusetts Ave NW Ste 200,Washington,DC,20036.0,,2,10800.0,Digital Fundraising,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,DELTA Airlines,,,,1030 Delta Blvd,Atlanta,GA,30354.0,1989.0,2,323.2,Flight,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Glacier Family,,,,PO Box 27,Kalispell,MT,59903.0,27.0,2,26.77,BANK FEE,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Canyon Ferry Taproom,,,,300 Broadway St,Townsend,MT,59644.0,2222.0,2,46.8,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Yellowstone County Democrats,,,,207 N BROADWAY,BILLINGS,MT,59101.0,,2,800.0,Event sponsorship,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/08/2024,Nelsons ace,,,,6490 US 93 S,Whitefish,MT,59937.0,,2,249.88,Event Rental,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,DELTA Airlines,,,,1030 Delta Blvd,Atlanta,GA,30354.0,1989.0,2,401.2,Flight,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,430.32,Credit card processing fee-149 contributions from 5/11-5/13,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/03/2024,Jason Perry,,,,PO Box 8537,Kalispell,MT,59904.0,1537.0,2,3120.84,Salary 4/16-4/30-POLITICAL DIRECTOR,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/29/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,34.97,Credit card processing fee-26 contributions from 4/25,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,DELTA Airlines,,,,1030 Delta Blvd,Atlanta,GA,30354.0,1989.0,2,378.2,Flight,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/16/2024,Staples,,,,2020 Cromwell Dixon Ln,Helena,MT,59602.0,1201.0,2,18.47,SUPPLIES,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Conoco Roveros,,,,3182 MT-83,Seeley Lake,MT,59868.0,,2,3.99,Food for travel,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,200.0,Transportation for national event,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/03/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2,25.0,Cell phone stipend,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Fairfield Inn Missoula,,,,5252 Airway Blvd,Missoula,MT,59808.0,9720.0,2,181.28,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/25/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,75.31,Credit card processing fee-15 contributions from 4/23,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Mailchimp,,,,405 N Angier Ave NE,Atlanta,GA,30308.0,3139.0,2,20.0,Email server,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/18/2024,,Ron,,Snyder,205 Takima Dr,Missoula,MT,59803.0,,2,10.0,REFUND,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Oro Fino Coffee,,,,68 W Park St,Butte,MT,59701.0,1714.0,2,11.25,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,University of Montana,,,,32 Campus Dr,Missoula,MT,59812.0,3.0,2,2.35,Parking,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/07/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,67.62,Credit card processing fee-31 contributions from 5/3,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Holiday Inn Missoula,,,,200 S Pattee St,Missoula,MT,59802.0,4467.0,2,6.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/22/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,66.82,Transportation for national event,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Priceline.com,,,,800 Connecticut Ave,Norwalk,CT,6854.0,1631.0,2,358.2,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,USPS,,,,350 N Meridian Rd,Kalispell,MT,59901.0,9998.0,2,54.4,Stamps,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/03/2024,Alice Collins,,,,1936 S 5th St W Apt 101,Missoula,MT,59801.0,2278.0,2,2788.08,Salary-4/16-4/30-FINANCE DIRECTOR,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/17/2024,Elias Law Group,,,,250 Massachusetts Ave NW Ste 400,Washington,DC,20001.0,5825.0,2,19025.3,Legal Fees,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/01/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,353.82,Credit card processing fee-170 contributions from 4/27-4/29,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Fairfield Inn Missoula,,,,5252 Airway Blvd,Missoula,MT,59808.0,9720.0,2,181.28,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,14.9,Transportation for national event,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/26/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,8.68,Transportation for national event,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Kalispell City Center,,,,201 1st Ave E,Kalispell,MT,59901.0,4560.0,2,170.54,Event donation,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Montavino Winery,,,,38 1st Ave E Ste D,Kalispell,MT,59901.0,6104.0,2,10.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Sidecar,,,,317 N Cruse Ave Ste 202,Helena,MT,59601.0,5003.0,2,579.36,Office Rental,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,69.84,Transportation for national event,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/22/2024,Uber,,,,1515 3rd St,San Francisco,CA,94158.0,2211.0,2,18.03,Transportation for national event,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Saltys at the Sea,,,,17801 International Blvd # CT-1,Seatac,WA,98158.0,1202.0,2,41.16,Airport parking,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Conoco Roveros,,,,3182 MT-83,Seeley Lake,MT,59868.0,,2,3.49,Food for travel,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/26/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,82.51,Credit card processing fee-36 contributions for 4/24,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/09/2024,Staples,,,,2020 Cromwell Dixon Ln,Helena,MT,59602.0,1201.0,2,18.0,SUPPLIES,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,Western Cafe,,,,443 E Main St,Bozeman,MT,59715.0,4751.0,2,17.0,Staff meal,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Abruzzo Italian,,,,115 Central Ave,Whitefish,MT,59937.0,2548.0,2,423.91,Staff meal,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Fairfield Inn Helena,,,,2150 11th Ave,Helena,MT,59601.0,4876.0,2,165.08,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,Alice Collins,,,,1936 S 5th St W Apt 101,Missoula,MT,59801.0,2278.0,2,2788.08,Salary-4/1-4/15-FINANCE DIRECTOR,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2,25.0,Cell phone stipend,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Black Coffee,,,,525 E Spruce St,Missoula,MT,59802.0,4861.0,2,3.83,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Mcdonalds Deer Lodge,,,,133 N Interchange,Deer Lodge,MT,59722.0,,2,11.75,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Stumptown Spirits,,,,6570 US Highway 93 S,Whitefish,MT,59937.0,2936.0,2,18.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Priceline.com,,,,800 Connecticut Ave,Norwalk,CT,6854.0,1631.0,2,629.7,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/17/2024,Deanos Missoula,,,,5055 N Reserve St,Missoula,MT,59808.0,1983.0,2,30.63,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Kimpton Armory,,,,24 W Mendenhall St,Bozeman,MT,59715.0,3560.0,2,170.93,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/08/2024,Alaska Airlines,,,,PO Box 68900-SEASM,Seattle,WA,98168.0,,2,50.0,Flight change fee,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/01/2024,Aaron Murphy Consulting LLC,,,,3816 Mesa Rd,Billings,MT,59102.0,130.0,2,12000.0,Monthly retainter - Campaign Manager,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/17/2024,Thriftway Manhattan,,,,404 S Broadway St,Manhattan,MT,59741.0,2298.0,2,42.96,Food,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/07/2024,Safeway,,,,1003 E Broadway St,Missoula,MT,59802.0,4971.0,2,191.46,Food for event,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Stumptown Spirits,,,,6570 US Highway 93 S,Whitefish,MT,59937.0,2936.0,2,18.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/20/2024,,Janis,,Crosmer,1325 Florian Ave,Huntley,MT,59037.0,,2,50.0,REFUND,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Western Cafe,,,,443 E Main St,Bozeman,MT,59715.0,4751.0,2,103.35,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/25/2024,Double Tree Missoula,,,,100 Madison St,Missoula,MT,59802.0,4720.0,2,78.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/24/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,577.94,Credit card processing fee-127 contributions from 4/22,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/10/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,137.29,Credit card processing fee-59 contributions from 5/8,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/03/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2,325.0,Health insurance stipend,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,Payroll Data Processing,,,,5005 W Laurel St,Tampa,FL,33607.0,3886.0,2,1970.76,Payroll taxes - 4/1-4/15,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,University of Montana,,,,32 Campus Dr,Missoula,MT,59812.0,3.0,2,2.35,Parking,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Enterprise rent a car,,,,600 Corporate Park Dr,Saint Louis,MO,63105.0,4204.0,2,125.97,Rental car,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Jack's Fish Spot,,,,1514 Pike Pl,Seattle,WA,98101.0,1574.0,2,44.92,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/19/2024,Mywarchest.com,,,,4200 Wisconsin Ave NW Ste PM,Washington,DC,20016.0,2143.0,2,569.5,Budgeting software,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Old Salt Outpost,,,,406 N Last Chance Gulch,Helena,MT,59601.0,5014.0,2,80.87,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Stumptown Spirits,,,,6570 US Highway 93 S,Whitefish,MT,59937.0,2936.0,2,9.5,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/23/2024,Montana State Fund,,,,PO Box 4759,Helena,MT,59604.0,4759.0,2,382.5,workers compensation insurance,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/10/2024,MacKenzie River Pizza,,,,232 E Main St,Bozeman,MT,59715.0,4748.0,2,161.1,Staff meal,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/09/2024,Safeway Whitefish,,,,6580 US-93,Whitefish,MT,59937.0,,2,40.31,Food for event,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Revelry,,,,24 N Tracy Ave,Bozeman,MT,59715.0,3555.0,2,16.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Jamba Juice LA,,,,8495 W 3rd St # E2,Los Angeles,CA,90048.0,4181.0,2,5.65,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Inn at the Market,,,,86 Pine St,Seattle,WA,98101.0,1531.0,2,448.4,LODGING,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,04/18/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,171.01,Credit card processing fee-63 contributions from 4/16,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/13/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,107.07,Credit card processing fee-29 contributions from 5/9,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,The Farmer's Daughters Cafe,,,,510 N 7th Ave,Bozeman,MT,59715.0,3312.0,2,49.62,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,239.9,Credit card processing fee-31 contributions from 5/10,PM,,,,,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Kalena S Teas,,,,319 E Main St,Ennis,MT,59729.0,9043.0,2,104.4,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Holiday Inn Missoula,,,,200 S Pattee St,Missoula,MT,59802.0,4467.0,2,38.0,Staff meal,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/14/2024,Numero,,,,695 Town Center Dr Ste 580,Costa Mesa,CA,92626.0,1978.0,2,1250.0,Call time software,PM,,,,N,,,
"Busse, Ryan",04/16/2024 to 05/14/2024,C5,05/08/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,289.38,Credit card processing fee-66 contributions from 5/4-5/6,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/08/2024,"Darcy, The",,,,1515 Rhode Island Ave NW,Washington,DC,20005.0,5504.0,2,427.86,"Lodging for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/15/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,228.21,Credit card processing fee-71 from 4/12,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/16/2024,FIRE ARTISAN PIZZA MON,,,,107 5th St N,Great Falls,MT,59401.0,2529.0,2,70.0,"Meal for (2) candidates, (2) staffer during in-state travel",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/08/2024,Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,2143.0,2,15288.64,"2000 remittance envelopes, 5000 yard signs, shipping",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/29/2024,CITY OF BILLINGS PARKI,,,,210 N 27th St,Billings,MT,59101.0,1938.0,2,1.85,Parking during event,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/10/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,7.11,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/08/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,1.0,"Transportation for (2) candidate, (1) staff in Washington DC between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/20/2024,Payroll Data Processing,,,,5005 W Laurel St,Tampa,FL,33607.0,3886.0,2,2002.33,Payroll taxes 3/1-3/15,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/13/2024,PRAIRIE MARKET ST2293,,,,4353 Glumack Dr,Saint Paul,MN,55111.0,3024.0,2,7.3,"Meal for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/05/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,67.56,Credit card processing fee-30 contributions from 4/3,PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/08/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,24.67,"Transportation for (2) candidate, (1) staff in Washington DC between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/14/2024,RPS GLACIER PARK INTL,,,,4170 US-2,Kalispell,MT,59901.0,,2,72.0,Airport parking for (1) vehicle during national travel,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/08/2024,UBER  TRIP,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,47.45,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/17/2024,McDonalds 11551,,,,103 Centennial Dr,Livingston,MT,59047.0,,2,9.5,"Meal for (2) candidates, (2) staffer during in-state travel",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/09/2024,Hotel at Booking.com,,,,28 Liberty St,New York,NY,10005.0,1400.0,2,865.47,"Lodging for (1) candidates, (1) staffer during national travel to DGA conference",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/01/2024,SB Digital,,,,2010 Massachusetts Ave NW Ste 200,Washington,DC,20036.0,,2,5800.0,Monthly retainer for digital fundraising firm,PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/12/2024,STARBUCKS 24485,,,,2401 Utah Ave S,Seattle,WA,98134.0,1436.0,2,4.97,"Meal for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/21/2024,TST* ON BROADWAY,,,,106 E Broadway St,Helena,MT,59601.0,4232.0,2,225.25,"Meal for (1) candidates, (4) staffer during in-state travel after Helena event",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/11/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,11.96,"Transportation for (2) candidate, (1) staff in NYC between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/23/2024,LUXE SUNSET BLVD HOTEL,,,,11461 W Sunset Blvd,Los Angeles,CA,90049.0,2031.0,2,250.73,"Lodging for (2) candidates, (2) staffers during national travel to west coast",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/20/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2,1440.86,Salary-3/1-3/15-DEPUTY POLITICAL DIRECTOR,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/15/2024,Curb,,,,11 11 34TH Ave,Long Island City,NY,11106.0,,2,23.52,"Transportation for (2) candidate, (1) staff in NYC between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/26/2024,STAGELINE PIZZA,,,,49777 US-93,Polson,MT,59860.0,,2,49.45,"Meal for (2) candidates, (2) staffer during in-state travel",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/01/2024,UNITED  01623773089875,,,,233 S Wacker Dr,Chicago,IL,60606.0,7147.0,2,15.4,"Lodging for (1) candidates, (1) staffer during national travel to DGA conference",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/04/2024,IN *WESTERN MONTANA GA,,,,500 N Higgins Ave Ste 105,Missoula,MT,59802.0,4550.0,2,1000.0,Sponsorship of event,PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/20/2024,Alice Collins,,,,1936 S 5th St W Apt 101,Missoula,MT,59801.0,2278.0,2,2788.08,Salary-3/1-3/15-Finance Director,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/22/2024,1889 COFFEE HOUSE 2,,,,1800 Prospect Ave,Helena,MT,59601.0,3177.0,2,23.4,"Meal for (1) candidate, (1) staff during in-state travel",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/15/2024,Starbucks New York,,,,1500 Broadway,New York,NY,10036.0,4015.0,2,6.5,"Meal for (2) candidate, (1) staff in NYC between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/14/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,7.5,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/10/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,28.85,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/20/2024,DELTA   00622209475392,,,,1030 Delta Blvd,Atlanta,GA,30354.0,1989.0,2,401.2,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/12/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2,100.48,Credit card processing fee-24 contributions from 4/10,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/01/2024,"NUMERO, INC.",,,,695 Town Center Dr Ste 580,Costa Mesa,CA,92626.0,1978.0,2,1250.0,Monthly fee for calltime database,PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/11/2024,W52ND BAR,,,,152 W 52nd St,New York,NY,10019.0,6004.0,2,16.49,"Meal for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/18/2024,Bridger Brewing Company,,,,1609 S 11th Ave,Bozeman,MT,59715.0,5466.0,2,225.5,Food provided for roundtable discussion with candidates,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/18/2024,VZWRLSS*APOCC VISB,,,,1 Verizon Way,Basking Ridge,NJ,7920.0,1025.0,2,219.41,Monthly mobile business plan,PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/27/2024,Uber,,,,1455 Market St Ste 400,San Francisco,CA,94103.0,1355.0,2,14.44,"Transportation for (1) candidate, (1) staff between meetings",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/26/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2,310.7,"478 miles Billings, Helena travel",PM,,,,N,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,03/20/2024,UNITED  01623743477790,,,,233 S Wacker Dr,Chicago,IL,60606.0,7147.0,2,230.19,"Transportation for (2) candidates, (1) staffer during national travel to East Coast",PM,,,,,,,
"Busse, Ryan",03/16/2024 to 04/15/2024,C5,04/05/2024,Emily Harris,,,,728 Gilbert St,Helena,MT,59601.0,2611.0,2,25.0,Cell phone stipend,PM,,,,,,,
