Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Schneeberger, John  F",03/16/2022 to 04/15/2022,C5,04/13/2022,The Billings Gazette,,,,2919 Montana Ave,Billings,MT,59101,,2,153.08,remittance envelopes,GN,,,,N,,,
"Schneeberger, John  F",03/16/2022 to 04/15/2022,C5,03/22/2022,Zipbooks,,,,195 Main St,Lehi,UT,84043,,2,15.0,Accounting Software subscription payment,GN,,,,N,,,
"Schneeberger, John  F",03/16/2022 to 04/15/2022,C5,04/15/2022,Act Blue,,,,366 Summer St,Somerville,MA,2144,,2,9.88,ONLINE DONATION SERVICE CHARGE,GN,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/11/2022,Missoulian - Ravalli Republic ,,,,500 S Higgins,Missoula,MT,59801,,2,5.99,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/17/2022,Billings Gazette,,,,401N Broadway Ave,Billings,MT,59101,,2,1.0,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/22/2022,Montana Free Press,,,,PO Box 1425,Helena,MT,59624,,2,10.53,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,03/03/2022,Scale to Win,,,,13742 Harper St,Santa Anna,CA,92703,,2,4.96,"Text campaign launch, text messaging, text campaigning, text data pull, list update",PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,03/11/2022,Missoulian - Ravalli Republic ,,,,500 S Higgins,Missoula,MT,59801,,2,10.99,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/22/2022,Zipbooks,,,,195 Main St,Lehi,UT,84043,,2,15.0,Bookkeeping software,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,03/07/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025,,2,10.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,03/04/2022,Allegra Print and Imaging,,,,1715 S Roosevelt Ste A,Missoula,MT,59801,,2,19.95,Name tag,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/28/2022,Campaign Verify,,,,PO Box 3554,Washington,DC,20007,,2,95.0,"Text campaign launch, text messaging, text campaigning, text data pull, list update",PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/16/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94,,2,15.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/11/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025,,2,15.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/08/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025,,2,10.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/07/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025,,2,10.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/07/2022,Facebook,,,Facebook,1 Hacker Way,Menlo Park,CA,94025,,2,5.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,02/03/2022,Facebook,,,,1 Hacker Way,Menlo Park,CA,94025,,2,10.0,FACEBOOK AD AND POST BOOSTING,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,01/31/2022,Montana Democratic Legislative Campaign Committee,,,,303 N Ewing St,Helena,MT,59601,,2,25.0,campaign technical assistance,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,01/31/2022,6YA,,,,59 Washingston St #514,Santa Clara,CA,95050,,2,9.99,online technical support,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,01/24/2022,Montana Free Press,,,,PO Box 1425,Helena,MT,59624,,2,10.53,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,01/18/2022,Missoulian - Ravalli Republic ,,,,500 S Higgins,Missoula,MT,59101,,2,5.99,Newspaper Subscription,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,01/18/2022,Montana Secretary of State,,,,PO Box 202801,Helena,MT,59601,,2,15.0,Election filing. ,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,03/15/2022,Act Blue,,,,366 Summer Ct,Somerville,MA,2144,,2,26.68,Act Blue Processing Fees for 1-1-2022 through 3-15-2022,PM,,,,N,,,
"Schneeberger, John  F",01/01/2022 to 03/15/2022,C5,04/04/2022,Farmers State Bank,,,Farmers State Bank,PO Box 190,Victor,MT,59875,,2,337.71,Transfer of primary funds to general funds (no primary),PM,,,,N,,,
"Schneeberger, John  F",12/09/2021 to 12/31/2021,C5,12/10/2021,US Postal Service,,,US Postal Service,150 N 4th St,Hamilton,MT,59840,,2,134.0,Post office box rental.,PM,,,Post office box.,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,Daniel,J,Emrich,2112 6th Ave N,Great Falls,MT,59401,,2,400.0,Emrich for Senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,Terry,A.,Vermeire,1217 W. 4th,Anaconda,MT,59711,,2,400.0,Vermeire for Senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/19/2022,JBS ent inc. ,,,,735 hwy 93 north ,hamilton,MT,59840,,2,4000.0,payment for sign display (ellsworth for senate),GN,electronic sign rental,from 9/7/2022 to 11/7/2022,sign ,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/19/2022,,Daniel,,Zolnikov,PO Box 50403 ,Billings,MT,59105,403.0,2,400.0,Zolnikov for Senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,Jeremy,R,Trebas,PO Box 2364,Great Falls,MT,59403,,2,400.0,trebas for senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/19/2022,,Dave,,Galt,Box 1585,Helena,MT,59624,,2,400.0,Galt for senate ,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,randy,,chamberlin,1715 trailcrest,bozeman,MT,59718,,2,400.0,Chamberlin for Senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,Matt,,Olson,PO Box 7134,Helena,MT,59604,,2,400.0,Olson for senate,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/07/2022,Farmers ,,,Farmers ,Box 190,Victor,MT,59875,,2,5.0,10 counter checks ,GN,,,,N,,,
"Ellsworth, Jason  W",08/16/2022 to 09/19/2022,C5,09/09/2022,,Wendy,G,McKamey,33 Upper Millegan Road,Great Falls,MT,59421,,2,400.0,mckamey for senate,GN,,,,N,,,
"Ellsworth, Jason  W",05/15/2022 to 06/15/2022,C5,06/10/2022,,Kyle,,ellsworth,started at airport,hamilton,MT,59840,,2,600.0,getting all signs down,PM,,30 hours @ $20.00 per hour,taking all signs down pulling posts etc. labor,N,,,
"Ellsworth, Jason  W",05/15/2022 to 06/15/2022,C5,06/11/2022,,wendell,,chasee ,started at airport,hamilton,MT,59840,,2,200.0,help taking down campaign signs,PM,,10 hours @ $20 per hour,taking down all signs and posts,N,,,
"Ellsworth, Jason  W",04/20/2022 to 05/14/2022,C5,05/02/2022,,tony,L,hudson,2791 mcintyre road,stevensville,MT,59870,,2,1862.0,2 Banners,PM,banners,2 banners ,2 banners ,N,,,
"Ellsworth, Jason  W",04/20/2022 to 05/14/2022,C5,04/28/2022,BITTEROOT STAR,,,,PO BOX 8,STEVENSVILLE,MT,59870,,2,4630.0,print adds in local weekly free paper. ,PM,print adds,"print adds for may 11th , may 18th, may 25th ,June 1st",print adds. color adds 3/4 page . ,N,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,Kyle,,ellsworth,start point hamilton airport,hamilton ,MT,59840,,2,800.0,sign installation,PM,,5 days starting at 3/19 - 3-23    40 hours total @ $20 per hour,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,Dalton,,seitz,start point hamilton airport,Hamilton ,MT,59840,,2,160.0,labor for sign installation,PM,,8 hours @ $20,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,wendell,,chasse,start point hamilton airport,hamilton ,MT,59840,,2,800.0,sign installation,PM,,40 total hours over 5 days 3/19 -3-23 @ $20 per hour total $800 ,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,deegan,,Martin,start point hamilton airport,hamilton,MT,59840,,2,160.0,labor for sign installation,PM,,8 hours @ $20,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/16/2022,Murdocks,,,,hwy 93 ,hamilton ,MT,59840,,2,1027.54,100 t posts for signs and wire to tie signs to t posts,PM,,100 t posts I roll of wire,,N,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,Nathan,,rennaker,Ravalli County airport start location,hamilton,MT,59840,,2,160.0,labor for sign installation,PM,,8 hours @ $20 ,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/19/2022,,Brandon,,leavens,Ravalli County airport start location,Darby,MT,59840,,2,160.0,labor for sign installation,PM,,8 hours @ $20 per hour 4/19,,Y,,,
"Ellsworth, Jason  W",03/16/2022 to 04/19/2022,C5,03/16/2022,dons home center,,,,hwy 93,Hamilton,MT,59840,,2,582.95,Sign Material,PM,,"170   2""x2""x 6' wood for frames. 200 screws 200 washers ",,N,,,
"Ellsworth, Jason  W",12/29/2021 to 03/15/2022,C5,01/28/2022,morewithprint.com,,,,6761 Thompson rd. north,Syracuse ,NY,13211,,2,231.6,DONATION ENVELOPES PRINTED,PM,print,500 envelopes ,fundraising envelopes,N,,,
"Ellsworth, Jason  W",12/29/2021 to 03/15/2022,C5,01/29/2022,,Scott,D,Boulanger,11 Howard Beer Rd,Clancy,MT,59634,,2,168.62,FOOD FOR FUNDRAISER. Reimbursement to Scott Boulanger invoice received jan 15th,PM,,,fundraising,N,,,
"Ellsworth, Jason  W",12/29/2021 to 03/15/2022,C5,01/30/2022,domain registry,,,,924 bergen ave. suite 289,jersey city ,NJ,7306,,2,190.0,domain registration for Jasonformontana.com,PM,web page Jasonformontana.com,renewal ,domain renewal,N,,,
"Ellsworth, Jason  W",12/29/2021 to 03/15/2022,C5,01/28/2022,Secretary of State,,,,13016th ave,helena,MT,59620,,2,15.0,candidate fiing fee,PM,,1,for SD43,N,,,
"Hinkle, Caleb",08/16/2022 to 09/15/2022,C5,09/13/2022,Republicans for Freedom,,,,1303 2nd Ave. West,Columbia Falls,MT,59912,,2.0,600.0,Donation,GN,,,,N,,,
"Hinkle, Caleb",06/03/2022 to 06/03/2022,C7E,06/03/22,Executive Services,,,,301 Evergreen Dr. Suite A,Bozeman,MT,59715,,All Other Expenditures,1271.95,Pro Caleb mailer,Primary,,,,,,"1,780",
"Hinkle, Caleb",05/24/2022 to 05/24/2022,C7E,05/24/22,Execuitive Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,All Other Expenditures,1271.95,Voting record mailers,Primary,,,,,,"1,780",
"Hinkle, Caleb",05/15/2022 to 06/16/2022,C5,06/14/2022,Albertsons,,,,6999 Jackrabbit Ln,Belgrade,MT,59714,,2,13.98,Thank you cards,PM,,40,,N,,,
"Hinkle, Caleb",05/15/2022 to 06/16/2022,C5,06/08/2022,Go Daddy,,,,2299 W. Obispo Ave #201,Gilbert,AZ,85233,,2,143.88,Subscription fee,PM,,,,N,,,
"Hinkle, Caleb",05/15/2022 to 06/16/2022,C5,06/03/2022,Executive Services,,,,301 Evergreen Dr. Suite A,Bozeman,MT,59715,,2,1271.95,Pro Caleb mailer,PM,,"1,780",,N,,,
"Hinkle, Caleb",05/15/2022 to 06/16/2022,C5,05/24/2022,Execuitive Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,2,1271.95,Voting record mailers,PM,,"1,780",,N,,,
"Hinkle, Caleb",05/15/2022 to 06/16/2022,C5,06/16/2022,First Secutiry ,,,First Secutiry ,511 W Main St,Belgrade,MT,59714,,2,5579.43, Transfer of primary funds to general funds ,PM,,,,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,05/09/2022,Go Daddy,,,,2299 W. Obispo Ave #201,Gilbert,AZ,85233,,2,31.16,website renewal,PM,,,,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,05/09/2022,Anedot,,,,5555 HILTON AVE,Baton Rouge,LA,70808,,2,3.1,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,05/04/2022,Kenyon Noble,,,,4949 Jackrabbit Ln. ,Belgrade,MT,59714,,2,24.8,"8"" zip ties, 20ft rebar",PM,,"25, 3.",,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,05/03/2022,Execuitive Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,2,1100.25,Mailer on voting record,PM,,"1,480",,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,04/28/2022,Gallatin County Republicans,,,,PO Box 2005,Bozeman,MT,59771,,2,140.0,Ticket to Lincoln Reagan Dinner ,PM,,1,,N,,,
"Hinkle, Caleb",04/16/2022 to 05/14/2022,C5,05/13/2022,Execuitve Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,2,1100.25,Pro Caleb mailer,PM,,"1,480",,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,04/08/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Baton Rouge,LA,70808,,2,8.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,04/07/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Baton Rouge,LA,70808,,2,4.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,04/04/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Belgrade,MT,59714,,2,1.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,04/04/2022,Albertsons,,,Albertsons,6999 Jackrabbit ln,Belgrade,MT,59714,,2,6.98,Campaign supplies,PM,,"500- Printer paper, 2- highlighter pen",,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/27/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Baton Rouge,LA,70808,,2,16.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/29/2022,Victory Store,,,Victory Store,5200 30th St SW,Davenport,IA,52802,,2,723.43,Campaign signs,PM,,"10- 2x3, 50- 18""x24"", 50- H frames",,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/24/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Baton Rouge,LA,70808,,2,4.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/23/2022,Anedot,,,Anedot,5555 HILTON AVE SUITE 106,Baton Rouge,LA,70808,,2,8.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/22/2022,USPS,,,USPS,96 N Weaver St,Belgrade,MT,59714,,2,11.6,Stamps,PM,,50,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/21/2022,Printplace,,,Printplace,22207 7th Ave S,De Moines,IA,98198,,2,132.57,Campaign literature,PM,,1000,,N,,,
"Hinkle, Caleb",03/16/2022 to 04/15/2022,C5,03/16/2022,First Security Bank,,,First Security Bank,511 W Main St,Belgrade,MT,59714,,2,26.97,Campaign Checks,PM,,80,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,02/28/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,8.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,02/16/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,14.7,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,02/14/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,2.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,02/02/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,4.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,02/07/2022,,.,,USPS,96 N Weaver St. ,Belgrade,MT,59714,,2,11.6,Stamps,PM,,20.0,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,03/04/2022,,",",,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,1.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,03/04/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,4.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,03/04/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,2.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",01/01/2022 to 03/15/2022,C5,03/03/2022,,.,,Anedot,5555 HILTON AVE SUITE 106 ,Baton Rouge,LA,70808,,2,8.3,Fee for Online Donation,PM,,,,N,,,
"Hinkle, Caleb",07/21/2021 to 09/30/2021,C5,09/30/2021,Anedot,,,Anedot,1920 McKinney Ave 7th floor,Dallas,TX,75201,,2,7.5,Fee for Online Donation,PM,,,,N,,,
"Lynn, Damion",08/16/2022 to 09/15/2022,C5,08/28/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,1.98,WEB DONATION SERVICE FEE,GN,ActBlue,1.98,Web Donation Service Fee,Y,,,
"Lynn, Damion",08/16/2022 to 09/15/2022,C5,09/04/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,4.94,WEB DONATION SERVICE FEE,GN,ActBlue,4.94,Web Donation Service Fee,Y,,,
"Lynn, Damion",07/16/2022 to 08/15/2022,C5,07/17/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,3.95,Website donation service fee,GN,ActBlue,3.95,Digital Donation Service Fee,Y,,,
"Lynn, Damion",07/16/2022 to 08/15/2022,C5,07/20/2022,Squarespace,,,,Eight Clarkson St 12th Floor,New York,NY,10014,,2,20.0,monthly website fee,GN,Squarespace,1 Month,1 month of Squarespace website services ,N,,,
"Lynn, Damion",07/16/2022 to 08/15/2022,C5,08/08/2022,Staples,,,,200 South 23rd Ave,Bozeman,MT,59718,,2,64.99,Overnight Postcards for Campaign,GN,Staples,500,Postcard printing,N,,,
"Lynn, Damion",07/16/2022 to 08/15/2022,C5,08/08/2022,Costco Photo Center,,,,2330 Highway 93 N,Kalispell,MT,59901,2547.0,2,109.99,Postcards for Campaign,GN,Costco,1500 Postcards,Postcard printing,N,,,
"Lynn, Damion",06/16/2022 to 07/15/2022,C5,06/21/2022,Squarespace,,,,Eight Clarkson St 12th Floor,New York,NY,10014,,2,20.0,Squarespace Monthly Fee,GN,Squarespace,Month of Website Services,Website Services,N,,,
"Lynn, Damion",06/16/2022 to 07/15/2022,C5,06/26/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,1.98,Service Fee,GN,ActBlue,1.98,Web Donation Service Fee,Y,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/19/2022,,Damion,S,Lynn,"3303 Fallon St, Unit 2B",Bozeman,MT,59718,,2,25.0,Accidental use of Campaign funds instead of Personal funds for a donation\ Corrected with donation of personal funds to the campaign,GN,ActBlue,$25,"Accidental use of Campaign funds instead of Personal funds for a donation, Corrected with donation of personal funds to the campaign of equal amount",N,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/16/2022,,Damion,S,Lynn,"3303 Fallon St, Unit 2B",Bozeman,MT,59718,,2,25.0,Accidental use of Campaign funds instead of personal funds for a donation to Audrey Cromwell\Corrected with donation of personal funds to the campaign,GN,ActBlue,$25,"Accidental use of Campaign funds instead of Personal funds for a donation, Corrected with donation of personal funds to the campaign",N,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/23/2022,Staples,,,,200 South 23rd Ave,Bozeman,MT,59718,,2,44.99,Printing Services for Post Card Flyers,GN,Staples Printing,100 Post Card Flyers,Political Post Card Printing Services,N,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/23/2022,Squarespace,,,,Eight Clarkson St 12th Floor,New York,NY,10014,,2,20.0,Squarespace WEBSITE MAINTENANCE - MONTHLY CHARGE,GN,Squarespace,One Month Website maintaince,Political webpage maintenance through Squarespace,N,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,06/13/2022,Costco Photo Center,,,,2330 Highway 93 N,Kalispell,MT,59901,2547.0,2,69.99,"4""x6"" Postcard Handouts",GN,Costco Business Printing,500,Printing Postcard handouts ,Y,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/22/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,1.98,WEB DONATION SERVICE FEE,GN,ActBlue,1.98,Web Donation Service Fee,Y,,,
"Lynn, Damion",05/15/2022 to 06/15/2022,C5,05/29/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,11.86,WEB DONATION SERVICE FEE,GN,ActBlue,11.86,Web Donation Service Fee,Y,,,
"Lynn, Damion",04/16/2022 to 05/14/2022,C5,04/17/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,0.2,ONLINE DONATION SERVICE CHARGE,GN,Act Blue,,Service Fee,Y,,,
"Lynn, Damion",04/16/2022 to 05/14/2022,C5,04/24/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,3.95,Service Charge for Donation on Website,GN,ActBlue,,Service Fee,Y,,,
"Lynn, Damion",04/16/2022 to 05/14/2022,C5,04/19/2022,Squarespace,,,,Eight Clarkson St 12th Floor,New York,NY,10014,,2,20.0,Squarespace Monthly Fee,GN,Squarespace,One month website service,Squarespace Website Monthly Fee,N,,,
"Lynn, Damion",04/16/2022 to 05/14/2022,C5,05/01/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,7.9,Electronic Donation Processing Fees,GN,ActBlue,,Service Fee,Y,,,
"Lynn, Damion",04/16/2022 to 05/14/2022,C5,05/08/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,1.98,Services Charges,GN,ActBlue,,Services Charges for Electronic Donation,Y,,,
"Lynn, Damion",03/16/2022 to 04/15/2022,C5,03/20/2022,ActBlue Technical Services,,,,366 Summer St,Somerville,MA,2144,,2,7.72,Service Fee,GN,ActBlue,,Contribution Collection Services,Y,,,
"Lynn, Damion",03/16/2022 to 04/15/2022,C5,03/27/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,3.95,Service Fee,GN,ActBlue,,Contribution Collection Services,N,,,
"Lynn, Damion",03/16/2022 to 04/15/2022,C5,04/03/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,5.93,Service Fee,GN,ActBlue,,Contribution Collection Services,N,,,
"Lynn, Damion",03/16/2022 to 04/15/2022,C5,04/14/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,170.0,Access to Voter Access Network for 2022 Campaign,GN,ActBlue,,Access to Voter Access Network,N,,,
"Lynn, Damion",03/16/2022 to 04/15/2022,C5,04/10/2022,ActBlue,,,,366 Summer Street,Somerville,MA,2144,,2,0.99,Service Charge for Donation on Website,GN,ActBlue,,Contribution Collection Services,N,,,
"Hopkins, Mike",08/16/2022 to 09/19/2022,C5,09/18/2022,Silver State Post,,,,PO Box 111,Deer Lodge,MT,59722,,2,3027.0,3x9 B&W display ad for weekly papers - combo ad  + Online Banner Advertisement - Support Hopkins/Candidate Photo/Stances/ Experience Matters/Phone #,GN,"Seeley Pathfinder, Bitterroot Star, Silver State Post, Philipsburg Mail","6 issues - 9/20, 9/29, 10/6, 10/13, 10/20, 10/27 - + Online Banner Advertisement",Newspaper Advertising,N,,,
"Hopkins, Mike",08/16/2022 to 09/19/2022,C5,08/17/2022,VistaPrint,,,,275 Wyman Street,Waltham,MA,2451,,2,472.41,5.5x8.5 lit cards for door knocking/mailing. Support Hopkins/Candidate Photo/Committees/Stances/Contact Info/Republican candidate,GN,,6000@$.08 per + 42.99 shipping,,N,,,
"Hopkins, Mike",08/16/2022 to 09/19/2022,C5,08/16/2022,Home Depot,,,,300 American Way,Missoula,MT,59801,,2,521.0,3/8ths inch by 4 feet rebar for signs,GN,,100 @ $5.21 per ,,N,,,
"Hopkins, Mike",01/19/2022 to 03/15/2022,C5,01/19/2022,Montana Secretary of State,,,,"Capitol Building, Room 260",Helena,MT,59620,,2,15.0,Filing fee for candidacy,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/06/2022,,Jesse ,J,Mullen,1750 Eastside Road,Deer Lodge,MT,59722,,2,100.0,Campaign donation - SD 39,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/07/2022,,Devin,,Jackson,PO Box 1482,Lolo,MT,58947,,2,100.0,Campaign donation - HD 97,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/15/2022,,Pat,,Flowers,11832 Gee Norman Road,Belgrade,MT,59714,,2,200.0,Campaign donation - SD 32,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/06/2022,,Tom,,France,5900 Thornbird Ln,Missoula,MT,59808,,2,200.0,Campaign donation - HD 94,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/15/2022,,Paul,,Tuss,P.O. Box 411,Havre,MT,59501,,2,200.0,Campaign donation - HD 28,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,08/18/2022,Orange Street Food Farm,,,,701 S Orange St,MIssoula,MT,59801,,2,6.78,Water for campaign volunteers,GN,,,,N,,,
"Keogh, Connie",08/16/2022 to 09/15/2022,C5,09/15/2022,ActBlue,,,,PO Box 441146,Somerville,MA,2144,,2,3.96,"On line fees - 2 donations rec'd 8/24, 9/8",GN,,,,N,,,
